,id,title,overview,release_date,popularity,vote_average,vote_count
2656,300803,Dragonheart 3: The Sorcerer's Curse,"When aspiring knight Gareth goes in search of a fallen comet rumored to contain gold, he is shocked to instead find the dragon Drago. After Drago saves Gareth's life the two become intricately bonded, and must work together to defeat an evil sorcerer and stop his reign of terror. Along the way, Gareth learns the true meaning of being a knight in this fantasy action-adventure for the ages.",2015-02-24,23.372,5.4,213
2657,550087,K: Seven Stories Movie 2 - Side:Blue - Like Sirius,,2018-08-04,35.246,5.0,4
2658,397422,Rough Night,"Five best friends from college reunite 10 years later for a wild bachelorette weekend in Miami. Their hard partying takes a hilariously dark turn when they accidentally kill a male stripper. Amidst the craziness of trying to cover it up, they're ultimately brought closer together when it matters most.",2017-06-15,21.373,5.7,1849
2659,772436,Matando Cabos 2: La Máscara del Máscara,"Faced with the unexpected death of his estranged father -El Máscara- and the subsequent theft of his precious mask, Rubén -Mascarita- will find himself confronted with his past. Alongside his invincible bodyguard Tony ""The Cannibal"" and, an unexpected ally, he will have only one day to recover it and make amends with the memory of his father.",2021-10-01,28.738,7.7,78
2660,9426,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",1986-08-15,26.465,7.4,3761
2661,484718,Coming 2 America,"Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",2021-03-04,27.385,6.5,1956
2662,814,An American Werewolf in London,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,1981-08-21,31.611,7.4,2020
2663,59967,Looper,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",2012-09-26,29.315,6.9,9359
2664,91417,Dragons: Gift of the Night Fury,Hiccup and Toothless go on an exciting adventure and discover an island of new dragons.,2011-11-15,27.362,7.1,304
2665,987337,The Wonderful Summer of Mickey Mouse,Mickey Mouse and his friends each recall the wild events leading up to the Annual Summer Fireworks Spectacular from their point-of-view.,2022-07-08,27.694,6.3,9
2666,335778,Risen,"Clavius, a powerful Roman military tribune, and his aide, Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",2016-02-18,22.611,6.2,739
2667,24593,Thinking XXX,"For a book project, photographer Timothy Greenfield-Sanders took photographs of 30 stars of adult movies, each pair of photographs in the same pose, clothed and nude. This film records the photo shoots and includes interviews with the performers and commentary from eight writers (and John Waters). The actors and writers discuss economics, nudity and exhibitionism, careers, and private lives.",2004-10-27,32.115,5.4,92
2668,16318,Sex Is Zero,"Eunsik tries to pass the state exam while studying in college after his military service. One day, he meets a beautiful woman Eunhyo, and his life changes.",2002-12-12,31.095,6.1,83
2669,82700,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",2013-05-30,34.457,5.2,6062
2670,346648,Paddington 2,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",2017-11-09,27.81,7.5,1975
2671,565,The Ring,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,2002-10-18,30.102,6.7,5491
2672,58857,13 Assassins,A bravado period action film set at the end of Japan's feudal era in which a group of unemployed samurai are enlisted to bring down a sadistic lord and prevent him from ascending to the throne and plunging the country into a war-torn future.,2010-09-09,25.054,7.3,955
2673,13640,Superman: Doomsday,"When LexCorp accidentally unleashes a murderous creature, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",2007-09-18,28.353,6.8,541
2674,604605,Hello World,"A shy high schooler in Kyoto meets a man claiming to be his future self, who tells him he’s hacked into the past to save their first love.",2019-09-20,25.113,7.3,282
2675,497582,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",2020-09-23,23.868,7.3,5310
2676,479455,Men in Black: International,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",2019-06-12,32.86,5.9,4309
2677,474412,To Her,"Gwang-ho is bored except for the time he's taking off his girlfriend's underwear. He visits his Seoul home at the news that his grandfather is dying. Amidst the awkwardness, he remembers something. Ji-yoon is his cousin who has grown up to be a young lady. Gwang-ho is attracted to the fully grown woman and the same is said for Ji-yoon.",2017-02-28,29.974,6.5,4
2678,180,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",2002-06-20,25.848,7.3,7720
2679,597433,Beckett,An American tourist in Greece finds himself on the run after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,2021-08-04,28.873,6.3,575
2680,614409,To All the Boys: Always and Forever,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,2021-02-12,29.565,7.6,1691
2681,290764,Tracers,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",2015-01-15,27.085,6.0,1004
2682,4478,Indecent Proposal,John Gage offers a down-on-his-luck yuppie husband $1 million for the opportunity to spend the night with the man's wife.,1993-04-07,26.841,6.3,1204
2683,808604,Aria the Benedizione,"Neo-Venezia has reached a long winter. Ai, Azusa and Anya, who were practicing jointly in the cold weather, visit the Undine Museum, led by Akira who seems not her usual self. At the museum, the trio meet its director, Asuka who is Akira's senior known as Himeya's legendary undine. The two of them are the successors to a gondola that has been carefully passed down since the founding of Himeya Company. However, Akira reveals that Aika, who is expected to inherit the gondola, has no intention of doing so. Azusa, who is not convinced, tries to find out why.",2021-12-03,20.307,6.3,6
